"id","vod_title","tv_title","label","fn","n","part_id"
"4ba5aa77269d794c669272cffe7c95de","マンハント","マンハッタン物語",1,"0.6-0.7-dup",1887,2
"4ba69d155b94725a118760288b32db6d","トモダチゲーム","キリングゲーム",1,"0.4-0.5-dup",17407,3
"4bab03a937a22334f28550fbce7a9aff","コンフィデンスマンJPロマンス編","それいけアンパンマン",1,"0.3-0.4-dup",97954,3
"4babd51af9adb514211c862c36475df1","シークレット・ガーデン","バレット",1,"0.4-0.5-dup",17407,3
"4baf16a48cbdf28c4066d07ca6e0ae7e","ア・フュー・グッドメン","ビリオネア・ボーイズ・クラブ",1,"0.3-0.4-dup",97954,2
"4bb78b74ca60089a82b30fd4e3197aac","ドラマスペシャルヘヤチョウ","明治ドラマスペシャルずんずん",1,"0.5-0.6-dup",5481,1
"4bb7cc6f559cb1ab53a093a1350a4e81","フリードキン・アンカット","リービング・アフガニスタン",1,"0.4-0.5-dup",17407,2
"4bba0fe20a6dfa676a86fdbdf8959e92","網走番外地決斗零下度","新網走番外地",2,"0.6-0.7-dup",1887,1
"4bba6f4456119768f01167593f7e2f0d","エ・キ・ス・ト・ラ","トリプル・スレット",1,"0.3-0.4-dup",97954,1
"4bbe91188026d1a0a59e63d5b118f695","ハイスクール・ミュージカル","プレステージ",1,"0.3-0.4-dup",97954,3
"4bc37e3a4b12fa6a54c077041411da32","ザ・ゲーム","ザ・バウンサー",1,"0.5-0.6-dup",5481,2
"4bc5b503680f091a1ae06bc9ba052a5b","グリーン・ランタン","リンクル・イン・タイム",1,"0.4-0.5-dup",17407,3
"4bc5fd18a21ed3b44e8dc1513295e136","ムスタング","コンスタンティン",1,"0.4-0.5-dup",17407,2
"4bc65b29cea7eb157d33adeb5d7b53a9","はだしのゲン","ましろのおと",1,"0.3-0.4-dup",97954,2
"4bd080b48eb8122b2bafb4330129f454","ドローン・オブ・ウォー","セント・オブ・ウーマン夢の香り",1,"0.5-0.6-dup",5481,1
"4bd17afe949663d76d9cb6616e879692","ウィンブルドン","ウォッチメン",1,"0.3-0.4-dup",97954,2
"4bd2c8a18fc4c4e1500294dd580b3972","シー・オブ・シャドウズ","カラー・アウト・オブ・スペース遭遇",1,"0.3-0.4-dup",97954,2
"4bd674931ac8c64507366cd7faaa8c02","ロマンスドール","モンスター",1,"0.5-0.6-dup",5481,2
"4bd75fa8747d5aef8394982b71d47f46","インビジブル・シスター","インターステラー",1,"0.4-0.5-dup",17407,2
"4bdc05a263c89818c91371e6de02a960","ファイナル・スコア","新感染半島ファイナル・ステージ",1,"0.5-0.6-dup",5481,3
"4bdd0b7709c761d22511a9f0be4016a6","三連覇達成記念一力遼Day第期竜星一力遼の素顔","囲碁一力遼特集第期竜星一力遼の素顔",1,"0.6-0.7-dup",1887,1
"4bde8a45243d08419d24511d0c681eaa","ロマンスドール","マン・オブ・スティール",1,"0.5-0.6-dup",5481,2
"4be1927068eb9fce8a1d383fe1e1a231","THATザットジ・エンド","ハワーズ・エンド",1,"0.4-0.5-dup",17407,2
"4be2becd2006d458920be3b946c4b837","バーナビー警部","ウォーカー",1,"0.3-0.4-dup",97954,1
"4be81e7de3b027c6a704f3ad777362d0","ディメンション","デッドマン・ダウン",1,"0.3-0.4-dup",97954,2
"4bebb4139690f7be7f8dca52946fe75c","ザ・ハイスクールヒーローズ","ザ・スイッチ",1,"0.3-0.4-dup",97954,2
"4bed78f8e5f6a2992f4eca138c18a61d","詰碁コーナー","囲碁詰碁コーナー",3,"0.8-0.9-dup",510,1
"4bf1beaa06bd710d8ca553ce5ba9b8d5","ファイナル・スコア","インビジブル・スパイ",1,"0.4-0.5-dup",17407,2
"4bf30d3a501cbbd47fc511b4efe0d712","アガサ・クリスティーミス・マープル","IAMスティーヴ・マックイーン",1,"0.4-0.5-dup",17407,2
"4bf4bf825dd58ae86fadecec04170926","世にもエロスな物語色香","世にもエロスな物語肉情",2,"0.8-0.9-dup",510,1
"4bf93ceca4b752c0dd7ef434dd7840c9","おっぱいとお月さま","お米とおっぱい",1,"0.5-0.6-dup",5481,2
"4bfba639aaae0a29e9b8bcf0cc3bd32d","とらドラ","マーダー・ドライブ",1,"0.3-0.4-dup",97954,3
"4bff1056bbf12b0d1a17a5f109910418","真夏の方程式","先生を消す方程式",1,"0.4-0.5-dup",17407,3
"4c0690b7c62a5646778d5272de71d34f","モンドリアンファイター新章スタートフリーダムに楽しむぜ","モンドリアンファイター激濁りリザーバーを攻略せよ",1,"0.5-0.6-dup",5481,1
"4c06f2269717d5a4b008a5de4e37bfcb","ウエストワールド","パーフェクトワールド",1,"0.5-0.6-dup",5481,3
"4c07298233071d638e838da2bebf4ffe","ピンポン","バレンタインデー",1,"0.3-0.4-dup",97954,1
"4c0eaf0ccda75cf1a96fccd36b0b9a18","トロールズ","ローズマリーの赤ちゃん",1,"0.3-0.4-dup",97954,3
"4c1581f0642e10829cc6d13869935863","リフォーム探偵シャノン","ディープ・シャーク",1,"0.3-0.4-dup",97954,3
"4c190e25504cdc8a0dd3c6a1ac7ea685","ユー・ガット・メール","ハート・オブ・マン",1,"0.3-0.4-dup",97954,3
"4c1c7faaf0613c3d55eef962161977b0","ナイトミュージアムエジプト王の秘密","ナイトミュージアム",1,"0.6-0.7-dup",1887,1
"4c217f740368ce36373a285fed8ec344","中村桃子の入門講座第回","将棋及川拓馬の入門講座",1,"0.4-0.5-dup",17407,1
"4c21b7f9cf3c5bc4868f4045a50c990e","Tレジェンド・オブ・ウォー","ドローン・オブ・ウォー",1,"0.6-0.7-dup",1887,2
"4c2a743df3f2d79f50a5d26407ef3b38","レッド・ホークス","レイニーデイ・イン・ニューヨーク",1,"0.3-0.4-dup",97954,3
"4c31b8853e4783a8206cb1ed8fcd7962","江戸川乱歩シリーズ白い素肌の美女","江戸川乱歩シリーズ白い乳房の美女",3,"0.8-0.9-dup",510,1
"4c35c1f21141b184544a6c3a295ca2ff","アメリカン・ゴッズ","映画版ふたりエッチセカンド・キッス",1,"0.3-0.4-dup",97954,3
"4c3acc5cbacf204a2104d0fc45d04812","絶対零度未解決事件特命捜査SP","絶対零度未解決事件特命捜査",2,"0.9-1.0-dup",139,1
"4c3d16a5b5986a768b9cd3974e40994e","ブルー・ストーリー","ラブ・アクチュアリー",1,"0.4-0.5-dup",17407,3
"4c466352cafaff079835cead789a50b4","ディア・ハンター","マイ・インターン",1,"0.5-0.6-dup",5481,3
"4c4f4c730ee6634c1488a4aca81be4b2","グッドワイフ彼女の決断","グレース・オブ・ゴッド告発の時",1,"0.3-0.4-dup",97954,1
"4c57827f86af406b12d9bff57616fda1","仮面ライダー剣","オーズ・電王・オールライダーレッツゴー仮面ライダー",2,"0.3-0.4-dup",97954,2
"4c5b3252e8357ceee934a2523f400805","浅田次郎ドラマスペシャル琥珀","義母と娘のブルース年謹賀新年スペシャル",1,"0.3-0.4-dup",97954,1
"4c6093fd0b6526bff4a846c7d444bae5","沈黙の逆襲","沈黙の粛清",1,"0.6-0.7-dup",1887,2
"4c63496b2ce5876297a7405ccad317a0","リロスティッチ","スティッチと砂の惑星",1,"0.5-0.6-dup",5481,1
"4c653a51cdbdf1a3002643a7c713bea5","トランスポーターザ・シリーズニューミッション","トランスポーターイグニション",1,"0.6-0.7-dup",1887,2
"4c65bb34542993aa05da74eb7eee09a7","フォレスト・ガンプ一期一会","XMENファースト・ジェネレーション",1,"0.3-0.4-dup",97954,2
"4c67ed251df00240dc42aa9e6a203a37","劇場版ポケットモンスター結晶塔の帝王エンテイ","劇場版ポケットモンスターピカチュウのドキドキかくれんぼ",2,"0.5-0.6-dup",5481,2
"4c777552f19f273644d551f1887dd2ce","アリースター誕生","リスタートはただいまのあとで",1,"0.3-0.4-dup",97954,1
"4c7d72be7cd2a07d6a642dc5e004562c","トランスポーター","バットマンリターンズ",1,"0.4-0.5-dup",17407,3
"4c7d96b3edea85964b07982a4e2f9c23","仮面ライダー号","仮面ライダーフォーゼ",2,"0.7-0.8-dup",750,1
"4c7df4053ab0835aa362d632490924ab","ソニック・ザ・ムービー","ザ・特殊部隊ネイビーシールズ",1,"0.3-0.4-dup",97954,2
"4c8367ff4bdbc539f09f119c60aaf6c4","ナイトライダー","ナイトミュージアム",1,"0.5-0.6-dup",5481,3
"4c8bfea816d0b662b25a3f87694dbc4e","バンブルビー","バレンタインデー",1,"0.4-0.5-dup",17407,2
"4c8f3c46cfbc47af7f618dccf2e5de81","ザ・ファン","ザ・キッチン",1,"0.5-0.6-dup",5481,3
"4c8f68451386bfdd398e3ee6ed7d01b5","ザ・ゲーム","トモダチゲーム",1,"0.5-0.6-dup",5481,1
"4c9476535697f623010ac2e76910b9b7","ムーンライト","ノースライト",1,"0.6-0.7-dup",1887,2
"4c99fc237e9e94d13b04b180c54d9c78","ミナミの帝王ZERO","新・ミナミの帝王銀次郎の愛した味を守れ",3,"0.4-0.5-dup",17407,2
"4c9beb728eeee259dabe78a7d2447e72","レプリカズ","プリズナーズ",1,"0.5-0.6-dup",5481,3
"4c9d7a347bf0154c148e3b685ba9c1e8","フラガール","フリーソロ",1,"0.4-0.5-dup",17407,3
"4ca26bab245426c4142255a205c25be8","村中秀史の初級講座第回","中川大輔の将棋講座第回",1,"0.5-0.6-dup",5481,2
"4ca29944046b364ec8fc64e7acd41428","イップ・マン葉問","シークレット・ランナー",1,"0.3-0.4-dup",97954,3
"4ca423266dd64b0c11c26ad33cef8707","劇場版ポケットモンスターDP幻影の覇者ゾロアーク","劇場版ポケットモンスターDPギラティナと氷空の花束シェイミ",2,"0.5-0.6-dup",5481,2
"4ca88b88e2942e6d1252fec2968752ff","殺人魚フライングキラー","輪るピングドラム",1,"0.3-0.4-dup",97954,2
"4caa1d0e54e9268ad40d9acfd22d7df2","第期韓国竜星戦No","第期竜星戦",2,"0.7-0.8-dup",750,1
"4caa4723ddd77f2446ee5a824b309399","ネバーセイ・ネバーアゲイン","ラブ・アゲイン",1,"0.5-0.6-dup",5481,2
"4cabf7c5377c96d4ea08328f1cadeebd","舞踏会の手帖HDレストア版","そらのレストラン",1,"0.3-0.4-dup",97954,2
"4cb2498dfa8fe8fd8c03d712b9313999","オルタンシア・サーガ","エジソンズ・ゲーム",1,"0.3-0.4-dup",97954,2
"4cb625e262eeaba71079197e82ea0f97","ターミナル","ネイビーシールズ",1,"0.3-0.4-dup",97954,2
"4cbeb0b8f93a956161eaadd7d09190f4","忘却のサチコ新春スペシャル","ドラマスペシャル黒の斜面",1,"0.4-0.5-dup",17407,3
"4cbebb4bb03c4bf0215bbcdc86bd6474","ブラック・レイン","エッジ・オブ・バイオレンス",1,"0.3-0.4-dup",97954,2
"4cc3c8345c699a4e90b10d4dcc31c7ea","エージェントライオン","そらのレストラン",1,"0.3-0.4-dup",97954,2
"4cd06d8396f244b160b19b127d63f551","冴えない彼女の育てかた","僕の好きな女の子",1,"0.3-0.4-dup",97954,2
"4cd2e19bd33e4a168685994df650e92a","釣りたガール大阪湾の夏を満喫色々試して色々釣っちゃお","釣りたガール濃いめ",3,"0.3-0.4-dup",97954,1
"4cd99338b55372da23737e7ef292c4a1","ハイ・ホーD","マイ・インターン",1,"0.4-0.5-dup",17407,3
"4cdca2ead584280e54b17ec7c3a6ed89","レ・ミゼラブル","ゾンビ・ファイト・クラブ",1,"0.3-0.4-dup",97954,3
"4ce118cfe6775c3cd295b163f32e3421","八代弥の中級講座","中村修の将棋講座第回",1,"0.3-0.4-dup",97954,2
"4ce478acc95b8b89969deaf84b0b8d33","藤倉勇樹の中級講座","村中秀史の初級講座",1,"0.4-0.5-dup",17407,3
"4cee9c08b15a39748a7486fdd4dccd81","迷宮ブラックカンパニー","ブラック・パンサー",1,"0.6-0.7-dup",1887,1
"4cf12b097235f6bd9f1db93c8a2a3f3b","ステップ","ソウル・ステーションパンデミック",1,"0.3-0.4-dup",97954,3
"4cf2b6f29aaa3acbdd5817065aaeaa71","ヘイトフル・エイト","レイトナイト私の素敵なボス",1,"0.3-0.4-dup",97954,3
"4cf4c25be137d6cc046e213dd8f5285f","劇場版ポケットモンスターDP幻影の覇者ゾロアーク","劇場版ポケットモンスターBWキュレムVS聖剣士ケルディオ",2,"0.4-0.5-dup",17407,2
"4cfb9b97c0352f965b1bef2e0317e5f8","アメイジング・スパイダーマン","仮面ライダーアマゾン",1,"0.4-0.5-dup",17407,2
"4cfd1a8416d2fcc9dff762097c88b3a4","世にもエロスな物語狂艶","世にもエロスな物語色香",2,"0.8-0.9-dup",510,1
"4cfd590494c20d7b39dec193508f231a","移動都市モータル・エンジン","ハワーズ・エンド",1,"0.3-0.4-dup",97954,2
"4d0201b0934a76c156c66e7553d2e891","モンドリアンファイター大阪府淀川でモンスターを狙うぜ","モンドリアンファイター激濁りリザーバーを攻略せよ",1,"0.5-0.6-dup",5481,3
"4d04e6074d026977979fe87eafec69ae","パラダイス・ネクスト","インダストリー",1,"0.3-0.4-dup",97954,1
"4d07d75153ef2830cf7a8950f74076ed","ノンストップ","ノースライト",1,"0.5-0.6-dup",5481,3
"4d0bc7b25ba5a33f49328742a32e5506","Helloワールド夏の輝き","Helloワールド求愛の秘密",2,"0.7-0.8-dup",750,1
"4d1379b5d6dbadda19e4d947aa05b41d","及川拓馬の中級講座","将棋金井恒太の初級講座",1,"0.4-0.5-dup",17407,3
"4d19f84b8f9bc043b4e1a59d7c09385c","ミッキーマウス","ハッピー・デス・デイU",1,"0.3-0.4-dup",97954,2
"4d1f2a4ab1b357e1149e1c728309ebda","東京ウィンドオーケストラ","エンド・オブ・ホワイトハウス",1,"0.3-0.4-dup",97954,2
"4d2354b8beab245f92f4f725dd21e700","バンク・ジョブ","シン・ジョーズ",1,"0.5-0.6-dup",5481,2
"4d24065aa2e37bb65a38943925cf36ae","第期大阪王将杯王将戦七番勝負第局日目","将棋第期王将戦七番勝負第局日目",1,"0.7-0.8-dup",750,1
"4d2422ff01fe33cbb2e292466aca6923","極道の門第七部","極道の紋章第九章",1,"0.5-0.6-dup",5481,3
"4d285fe9c5453d3a18ab7402f1246d52","ザスーラ","タクシードライバー",1,"0.3-0.4-dup",97954,2
"4d2a5dd87c4063cc10d141c71378c718","異世界ホテル旅","世界侵略ロサンゼルス決戦",1,"0.3-0.4-dup",97954,3
"4d2ba10031dda27bba8ccdb9329a65c1","クリープショー","プリンスパープル・レイン",1,"0.3-0.4-dup",97954,2
"4d2d0261adb0a1cc7ad1617aae334426","パラダイム","魔王様リトライ",1,"0.3-0.4-dup",97954,3
"4d31b66354be5f147a72516e096b31b4","私の奴隷になりなさい第章おまえ次第R指定版","私の奴隷になりなさい第章ご主人様と呼ばせてください",2,"0.5-0.6-dup",5481,3
"4d3adce391a479455a6f462ecf3b3d42","スウィート・ノベンバー","スーパーウィングス",1,"0.4-0.5-dup",17407,1
"4d3bd16ea47b088e59d4800b4c110ce0","ザ・ヒューマン","ザ・ネゴシエーション",1,"0.4-0.5-dup",17407,1
"4d3d6998d44e00fed9a22f8f8bad9ec0","マイケル・ジャクソンヒストリー","マイケル・ジャクソン最期の一日",2,"0.6-0.7-dup",1887,1
"4d3f69b795f59d769474841b6b3c6700","極道の門第六部","日本極道戦争第九章",1,"0.3-0.4-dup",97954,3
"4d43bec3be3c59d44e24025896ce234c","ウィッチサマー","ワールドウィッチーズ発進しますっ",1,"0.4-0.5-dup",17407,3
"4d450d06d33761a6e11b9af526d4505a","NOSMOKING","コスモボールCOSMOBALL",1,"0.3-0.4-dup",97954,3
"4d48746bc645ec7a3f59460d8a5fb402","漆黒の男たち第二章","男たちの挽歌",1,"0.4-0.5-dup",17407,1
"4d4ae2c14b081bf77eadb254492a13e1","キング・オブ・コメディ","フィアー・ザ・ウォーキング・デッドシーズン",1,"0.3-0.4-dup",97954,3
"4d4f47095af1d94d1700d9dd3a2e24fc","ザ・クーリエ","バイオハザード",1,"0.3-0.4-dup",97954,2
"4d52b671e287a583888030ff2ea3cc56","MrMsスティーラー","MrMrsスミス",1,"0.5-0.6-dup",5481,3
"4d52f68ed7fa463cef7f648cc96e5a6a","ブラッド・ジャスティス","ブルータル・ジャスティス",1,"0.6-0.7-dup",1887,1
"4d5cd6bb6082b554ef5078acc99a8a50","ナイト・ストーム","プライベート・ウォー",1,"0.4-0.5-dup",17407,1
"4d848e6a0a62a39559fd363700c6b919","スプリット","スペシャリスト",1,"0.5-0.6-dup",5481,3
"4d86b5af9214cb39911dd2ee5876ae43","山根ことみの中級講座","将棋山崎隆之の将棋講座第回",1,"0.3-0.4-dup",97954,2
"4d89e8c08f83c8de29b036572b5cdd64","ザ・マスター","レモネード・マウス",1,"0.4-0.5-dup",17407,2
"4d8ae83d033f87fc55392c08d435c269","私の奴隷になりなさい","私の奴隷になりなさい第章おまえ次第R指定版",3,"0.6-0.7-dup",1887,2
"4d8db0e59134b6c32f029c4615995429","劇場版ドラゴンボールZ龍拳爆発悟空がやらねば誰がやる","ドラゴンボール超ブロリー",2,"0.3-0.4-dup",97954,3
"4d9c198db03f622dd1c0a6f28c658036","ユニバーサル・ソルジャー殺戮の黙示録","僕のワンダフル・ジャーニー",1,"0.3-0.4-dup",97954,2
"4da7af2a8f3e038f9172e1b2b0ffe2a2","モコミ彼女ちょっとヘンだけど","モチコミ",1,"0.3-0.4-dup",97954,3
"4da8a67b72ff7d36ae1c367419c481c3","ブルース・リー死亡の塔","スプリー",1,"0.4-0.5-dup",17407,2
"4da9c40ed47cf82d0db83a9be70f834c","ブラインド・フューリー","フリージャック",1,"0.3-0.4-dup",97954,3
"4db3b06ec0f522d3703cd5f18667dd60","ダーウィンズゲーム","デジモンゴーストゲーム",1,"0.4-0.5-dup",17407,2
"4db87dc003fe3fe0651f77e882cd9e07","ドラゴンクエストダイの大冒険","クエストの世界都市紀行",1,"0.4-0.5-dup",17407,2
"4dbc4e8b4e881718d4f58c9e3213489b","デスノート","ポップスター",1,"0.3-0.4-dup",97954,1
"4dc4da7cbbbe571a68e66f08e9257c31","ワイルド・ストーム","ワイルド・スピードスーパーコンボ",1,"0.5-0.6-dup",5481,3
"4dc72f1d21ab2ef1def4c12b97d8b5a7","最後のサムライザ・チャレンジ","ドラゴン東京湾開幕ジグ勝負テンヤチャレンジ",1,"0.3-0.4-dup",97954,3
"4dd2d3d71e27e35de5ffed3f3fb51277","ミュウツーの逆襲EVOLUTION","ツキウタTHEANIMATION",1,"0.3-0.4-dup",97954,3
"4dd2d7d20a8d66767a6a0b47bb92f0b0","第期大阪王将杯王将戦七番勝負第局日目","将棋第期大阪王将杯王将戦一次予選決勝",1,"0.6-0.7-dup",1887,1
"4ddc2ab42da489b4475982f5d0699a88","ダイナスティシーズン","キューティーハニー",1,"0.3-0.4-dup",97954,3
"4de9aa63737c8350004250f2a6a8fb5a","アガサ・クリスティーミス・マープル","アメリカン・ビューティー",1,"0.3-0.4-dup",97954,1
"4ded2af3f1a2d24c27db22e69fc3e156","カリフォルニアジェンマの復讐の用心棒","復讐の用心棒",1,"0.5-0.6-dup",5481,3
"4ded64a91bcb625a2867c2bab5fadfd4","バッド・スパイ","バイス",1,"0.4-0.5-dup",17407,3
"4dee49c84a0ca6b9e33d7c6ceb87f3d5","グリーン・ゾーン","グリーン・ランタン",1,"0.7-0.8-dup",750,1
"4deee470c8a8e77132a9d0720bb897d3","おしゃれにナンシー・クランシー","エイリアンシッターギャビー・デュラン",1,"0.3-0.4-dup",97954,2
"4df10a7f251b6ef47699c72d6a007ad3","幸福路のチー","幸せのちから",1,"0.3-0.4-dup",97954,3
"4df3972f0754da2d336122fcc11a6da6","東京単独公演ヤな塩梅","東京単独公演自己泥酔",2,"0.6-0.7-dup",1887,2
"4e02576d9a6c3e87d4b4d51f6adf6cf8","ペット・セメタリー","哀しみのトリスターナ",1,"0.3-0.4-dup",97954,1
"4e0833377bfbf29119db9451b1789149","クライバーコンセルトヘボウベートーヴェン交響曲第番","ヤルヴィのベートーヴェン交響曲第番",1,"0.6-0.7-dup",1887,1
"4e0b23a3f90a3298279d5afa13a63b01","パートナー","ファーストフード・ネイション",1,"0.3-0.4-dup",97954,2
"4e0f3e491a8d7da6093c0a9edd0f6676","ウェイティング・バーバリアンズ帝国の黄昏","キリング・ミー・ソフトリー",1,"0.3-0.4-dup",97954,2
"4e0f4dbeee4cd6dbe45cf3e3dd5b0b5e","レジェンド・ハンターハリウッドの秘宝","愛しきレジェンド加藤正夫",1,"0.3-0.4-dup",97954,3
"4e27fa4b8ba7cb048020a3f50c4d64c4","劇場版ポケットモンスターみんなの物語","劇場版ポケットモンスターピカピカ星空キャンプ",2,"0.6-0.7-dup",1887,3
"4e2cac9cfd3f381ae00298247b054dbc","マッドマックス","セックス発電",1,"0.4-0.5-dup",17407,2
"4e2dfb3ab94e7b2f3e55f5403a4355f8","スカイ・ミッション","スカイライン奪還",1,"0.4-0.5-dup",17407,2
"4e32bd2fe532b3bfa54fb4fd126b9c87","沈黙の激戦","沈黙の追撃",1,"0.6-0.7-dup",1887,1
"4e33efd6f063be8e9be5979304af2cd4","ファミリーヒストリー","サンダーストーム特殊捜査班",1,"0.3-0.4-dup",97954,2
"4e36b0d0dd008d29824e5b4b46e25909","SPEC翔警視庁公安部公安第五課未詳事件特別対策係事件簿","SPEC零警視庁公安部公安第五課未詳事件特別対策係事件簿",2,"0.9-1.0-dup",139,1
"4e3a68322b68a103c3a245a9c1bf531a","マイノリティ・リポート","ジャスティス・リーグ",1,"0.4-0.5-dup",17407,2
"4e3a77711d08df5c540a9896dd9fc3d7","新・ミナミの帝王美人詐欺師の罠","新・ミナミの帝王裏切りの実印",3,"0.6-0.7-dup",1887,1
"4e474397df952a9f8fb7eb05b4d1b92a","ハッピー・デス・デイU","ハッピー・デス・デイ",2,"0.9-1.0-dup",139,1
"4e48045c4f9d43f16fad7ce1d5dee3de","ザ・ファブル","バイオハザードザ・ファイナル",1,"0.5-0.6-dup",5481,1
"4e4a7c7548e777998200a49b670fec95","極道の門第三部","極道の紋章第八章",1,"0.5-0.6-dup",5481,1
"4e4ce378689d02c83f93c2505c6a3526","劇場版ポケットモンスター幻のポケモンルギア爆誕","劇場版ポケットモンスターミュウツーの逆襲完全版",2,"0.5-0.6-dup",5481,3
"4e4ce7c7c96b486d9ff87a94f351bb91","ブラザー☆ビート","ブラックリスト",1,"0.4-0.5-dup",17407,2
"4e506c5b91fbc0fbf531de8babce5393","ロストパラダイス・イン・トーキョー","ラスト・アクション・ヒーロー",1,"0.4-0.5-dup",17407,3
"4e507ad9016fea4fbe318275d880a028","世にもエロスな物語背徳","世にもエロスな物語色香",2,"0.8-0.9-dup",510,1
"4e555006d3b57bc5e5b6ca1ffdc27bed","ザ・ウォーカー","シェイプ・オブ・ウォーター",1,"0.5-0.6-dup",5481,3
"4e584e04693c47299255b1c4e584daf0","ラストレター","死霊館のシスター",1,"0.4-0.5-dup",17407,1
"4e5a550398bb40ffe00e55343aeb89f1","グラディエーター","ラスト・ターゲット",1,"0.3-0.4-dup",97954,2
"4e652f80dcbf45690349d96bc73c802a","レインメーカー","サイレント・ウォーター",1,"0.4-0.5-dup",17407,1
"4e67f33e2756935c2a632e1b884ea5ee","ナイトライダー","トランスフォーマーリベンジ",1,"0.3-0.4-dup",97954,2
"4e6ee610e114eb6e97a542ab52dab074","魔法少女リリカルなのはReflection","魔法少女リリカルなのはTheMOVIEndAs",3,"0.5-0.6-dup",5481,1
"4e787db8d9c6ed113d1596a6f2c2a32e","映画クレヨンしんちゃんオラの引越し物語サボテン大襲撃","クレヨンしんちゃん",2,"0.5-0.6-dup",5481,1
"4e7951dec38d99d85a798d6d2e2c1380","Letstryソルトゲーム北海道のメガホッケ根魚","Letstryソルトゲーム鳥取県大山沖のメタルティップラン",3,"0.6-0.7-dup",1887,1
"4e798200058c5ef07e603ed0ada7aee6","ロード・オブ・ザ・リング","セックス・アンド・ザ・シティ",1,"0.3-0.4-dup",97954,3
"4e7a2853b3f0c5c3aeb7c31bb7016330","スター・トレック","マザーレス・ブルックリン",1,"0.4-0.5-dup",17407,3
"4e849427e3ae8932d6b5b315b46f7352","ライブオン","ブライトバーン恐怖の拡散者",1,"0.3-0.4-dup",97954,2
"4e852472bcbaf9f56ab98a7565e39151","ラッシュアワー","烈車戦隊トッキュウジャー",1,"0.3-0.4-dup",97954,1
"4e9240a95b2041efb6593473a5dd6ff7","シュガーシュガーサカナクションの音楽実験番組","オフショアレボリューションNEXT南房の根魚五目",1,"0.3-0.4-dup",97954,2
"4e9596d8831ff3fd854fe937ae4a48cd","ラスト・バレット","サラブレッド",1,"0.4-0.5-dup",17407,3
"4e96de0f33740fd2d9b2df507a1918ae","リプリー","トリプルX",1,"0.4-0.5-dup",17407,1
"4ea25ffac25b5eb42356352f7dbc1bed","竜星戦セレクション許家元特集第期竜星戦","将棋アマプロ戦特集第期銀河戦",1,"0.3-0.4-dup",97954,3
"4ea6a7edcc72875d664d7bd49be025c2","カスタム・マスターS年式マスタング","ムスタング",1,"0.4-0.5-dup",17407,1
"4eab24bbab881a413860f1d9578d77fb","BNAビー・エヌ・エー","パール・ハーバー",1,"0.3-0.4-dup",97954,3
"4eb0e6d9c03e258ab68a838f84aae61a","ホームルーム","ビール・ストリートの恋人たち",1,"0.3-0.4-dup",97954,1
"4eb6ec3a66f244235dbdfbdda074aca7","ラン・オールナイト","ミッドナイト・ランナー",1,"0.3-0.4-dup",97954,2
"4ebe8731f23a8161301718c6892e74ce","楽釣楽磯宣言愛媛県武者泊エリア地方の磯も激アツ宣言","楽釣楽磯宣言愛媛県御五神島エリア寒グレシーズン到来宣言",3,"0.5-0.6-dup",5481,3
"4ecd7f58ef5d3ade5d6465fb906eda77","バルジ・ソルジャーズ","アンノウン・ソルジャー英雄なき戦場",1,"0.4-0.5-dup",17407,3
"4ed00b283d4cd0e8b513a773d674ebaa","ザ・特殊部隊ネイビーシールズ","ザ・特殊部隊国務省外交保安局",1,"0.4-0.5-dup",17407,3
"4ed41a3aafa0339779797217904901a3","ミッドナイト・ランナー","トミカ絆合体アースグランナー",1,"0.4-0.5-dup",17407,3
"4ed4dd9f8ed7da80fd8a0d34914e0c86","クイーンブレイク・フリー","コードネームリクイデーター",1,"0.3-0.4-dup",97954,2
"4eddccd9c0ace94ee3469705cb252405","八局麻雀FINAL","八局麻雀",2,"0.6-0.7-dup",1887,2
"4ee0e781a80d97f2f1579ad49519f2c9","ポップスター","スプリー",1,"0.4-0.5-dup",17407,1
"4ee25858e7d539076ce627b0400deff8","モンド麻雀プロリーグ名人戦","プロデューサー",1,"0.3-0.4-dup",97954,3
"4ee4924713acd5405ca9018deb9548a5","仮面ライダーJ","仮面ライダービルド",2,"0.7-0.8-dup",750,1
"4ee6e675e43220e1ea1d471bfc2bf478","ドメスティック・フィアー","ハッピーフィート",1,"0.4-0.5-dup",17407,2
"4ee946b267ca7c1c7ebde89ddd42c5cb","リード・マイ・リップス","マリッジリング",1,"0.3-0.4-dup",97954,2
"4eec20bc6dfe009b1d54ccee1c31592f","dele","Free",1,"0.5-0.6-dup",5481,2
"4ef0af90a1bf4b3256d60da29fb9f8e3","マリー・アントワネット","ハートネットTV",1,"0.5-0.6-dup",5481,1
"4ef18ff0d99e05b1fe1e6b43972d6846","ザ・インタープリター","リトル・モンスターズ",1,"0.4-0.5-dup",17407,3
"4ef4e6539c09c7711fb509d458285842","エターナル・サンシャイン","ガール・オン・ザ・ラン",1,"0.4-0.5-dup",17407,3
"4ef4fb19634644e41048097249eaea31","ブラックアンドブルー","ブラック校則",1,"0.5-0.6-dup",5481,1
"4ef7378d4c7dda85069d6ce8bfa85f81","スウィート・ノベンバー","ボルケーノ・パーク",1,"0.3-0.4-dup",97954,1
"4ef765a49e20f79d357dfba04c209afe","ビッグ・リトル・ライズ","マックス・ペイン",1,"0.3-0.4-dup",97954,2
